year,state,seat_number,incumbent_running,incumbent_first_elected,democrat_running,republican_running,redistricted
2004,Minnesota,4,DEM,2000,TRUE,TRUE,FALSE
2004,Minnesota,5,DEM,1978,TRUE,TRUE,FALSE
2004,Minnesota,6,REP,2000,TRUE,TRUE,FALSE
2004,Minnesota,7,DEM,1990,TRUE,TRUE,FALSE
2004,Minnesota,8,DEM,1974,TRUE,TRUE,FALSE
2004,Mississippi,1,REP,1994,TRUE,TRUE,FALSE
2004,Mississippi,2,DEM,1993,TRUE,TRUE,FALSE
2004,Mississippi,3,REP,1996,TRUE,TRUE,FALSE
2004,Mississippi,4,DEM,1989,TRUE,TRUE,FALSE
2004,Missouri,1,DEM,2000,TRUE,TRUE,FALSE
2004,Missouri,2,REP,2000,TRUE,TRUE,FALSE
2004,Missouri,3,None,1976,TRUE,TRUE,FALSE
2004,Missouri,4,DEM,1976,TRUE,TRUE,FALSE
2004,Missouri,5,None,1994,TRUE,TRUE,FALSE
2004,Missouri,6,REP,2000,TRUE,TRUE,FALSE
2004,Missouri,7,REP,1996,TRUE,TRUE,FALSE
2004,Missouri,8,REP,1996,TRUE,TRUE,FALSE
2004,Missouri,9,REP,1996,TRUE,TRUE,FALSE
2004,Montana,1,REP,2000,TRUE,TRUE,FALSE
2004,Nebraska,1,None,1978,TRUE,TRUE,FALSE
2004,Nebraska,2,REP,1998,TRUE,TRUE,FALSE
2004,Nebraska,3,REP,2000,TRUE,TRUE,FALSE
2004,Nevada,1,DEM,1998,TRUE,TRUE,FALSE
2004,Nevada,2,REP,1996,TRUE,TRUE,FALSE
2004,Nevada,3,REP,2002,TRUE,TRUE,FALSE
2004,New Hampshire,1,REP,2002,TRUE,TRUE,FALSE
2004,New Hampshire,2,REP,1994,TRUE,TRUE,FALSE
2004,New Jersey,1,DEM,1990,TRUE,TRUE,FALSE
2004,New Jersey,2,REP,1994,TRUE,TRUE,FALSE
2004,New Jersey,3,REP,1984,TRUE,TRUE,FALSE
2004,New Jersey,4,REP,1980,TRUE,TRUE,FALSE
2004,New Jersey,5,REP,2002,TRUE,TRUE,FALSE
2004,New Jersey,6,DEM,1988,TRUE,TRUE,FALSE
2004,New Jersey,7,REP,2000,TRUE,TRUE,FALSE
2004,New Jersey,8,DEM,1996,TRUE,TRUE,FALSE
2004,New Jersey,9,DEM,1996,TRUE,TRUE,FALSE
2004,New Jersey,10,DEM,1988,TRUE,FALSE,FALSE
2004,New Jersey,11,REP,1994,TRUE,TRUE,FALSE
2004,New Jersey,12,DEM,1998,TRUE,TRUE,FALSE
2004,New Jersey,13,DEM,1992,TRUE,TRUE,FALSE
2004,New Mexico,1,REP,1998,TRUE,TRUE,FALSE
2004,New Mexico,2,REP,2002,TRUE,TRUE,FALSE
2004,New Mexico,3,DEM,1998,TRUE,TRUE,FALSE
2004,New York,1,DEM,2002,TRUE,TRUE,FALSE
2004,New York,2,DEM,2000,TRUE,TRUE,FALSE
2004,New York,3,REP,1992,TRUE,TRUE,FALSE
2004,New York,4,DEM,1996,TRUE,TRUE,FALSE
2004,New York,5,DEM,1983,TRUE,TRUE,FALSE
2004,New York,6,DEM,1998,TRUE,FALSE,FALSE
2004,New York,7,DEM,1998,TRUE,TRUE,FALSE
2004,New York,8,DEM,1992,TRUE,TRUE,FALSE
2004,New York,9,DEM,1998,TRUE,TRUE,FALSE
2004,New York,10,DEM,1982,TRUE,TRUE,FALSE
2004,New York,11,DEM,1982,TRUE,FALSE,FALSE
2004,New York,12,DEM,1992,TRUE,TRUE,FALSE
2004,New York,13,REP,1997,TRUE,TRUE,FALSE
2004,New York,14,DEM,1992,TRUE,TRUE,FALSE
2004,New York,15,DEM,1970,TRUE,TRUE,FALSE
2004,New York,16,DEM,1990,TRUE,TRUE,FALSE
2004,New York,17,DEM,1988,TRUE,TRUE,FALSE
2004,New York,18,DEM,1988,TRUE,TRUE,FALSE
2004,New York,19,REP,1994,TRUE,TRUE,FALSE
2004,New York,20,REP,1998,TRUE,TRUE,FALSE
2004,New York,21,DEM,1988,TRUE,TRUE,FALSE
2004,New York,22,DEM,1992,TRUE,TRUE,FALSE
2004,New York,23,REP,1992,TRUE,TRUE,FALSE
2004,New York,24,REP,1982,TRUE,TRUE,FALSE
2004,New York,25,REP,1988,FALSE,TRUE,FALSE
2004,New York,26,REP,1998,TRUE,TRUE,FALSE
2004,New York,27,None,1992,TRUE,TRUE,FALSE
2004,New York,28,DEM,1986,TRUE,TRUE,FALSE
2004,New York,29,None,1986,TRUE,TRUE,FALSE
2004,North Carolina,1,DEM,2004,TRUE,TRUE,FALSE
2004,North Carolina,2,DEM,1996,TRUE,TRUE,FALSE
2004,North Carolina,3,REP,1994,TRUE,TRUE,FALSE
2004,North Carolina,4,DEM,1996,TRUE,TRUE,FALSE
2004,North Carolina,5,None,1994,TRUE,TRUE,FALSE
2004,North Carolina,6,REP,1984,TRUE,TRUE,FALSE
2004,North Carolina,7,DEM,1996,TRUE,TRUE,FALSE
2004,North Carolina,8,REP,1998,TRUE,TRUE,FALSE
2004,North Carolina,9,REP,1994,TRUE,TRUE,FALSE
2004,North Carolina,10,None,1986,TRUE,TRUE,FALSE
2004,North Carolina,11,REP,1990,TRUE,TRUE,FALSE
2004,North Carolina,12,DEM,1992,TRUE,TRUE,FALSE
2004,North Carolina,13,DEM,2002,TRUE,TRUE,FALSE
2004,North Dakota,1,DEM,1992,TRUE,TRUE,FALSE
2004,Ohio,1,REP,1994,TRUE,TRUE,FALSE
2004,Ohio,2,REP,1993,TRUE,TRUE,FALSE
2004,Ohio,3,REP,2002,TRUE,TRUE,FALSE
2004,Ohio,4,REP,1981,TRUE,TRUE,FALSE
2004,Ohio,5,REP,1988,TRUE,TRUE,FALSE
2004,Ohio,6,DEM,1992,TRUE,FALSE,FALSE
2004,Ohio,7,REP,1990,TRUE,TRUE,FALSE
2004,Ohio,8,REP,1990,TRUE,TRUE,FALSE
2004,Ohio,9,DEM,1982,TRUE,TRUE,FALSE
2004,Ohio,10,DEM,1996,TRUE,TRUE,FALSE
2004,Ohio,11,DEM,1998,TRUE,FALSE,FALSE
2004,Ohio,12,REP,2000,TRUE,TRUE,FALSE
2004,Ohio,13,DEM,1992,TRUE,TRUE,FALSE
2004,Ohio,14,REP,1994,TRUE,TRUE,FALSE
2004,Ohio,15,REP,1992,TRUE,TRUE,FALSE
2004,Ohio,16,REP,1972,TRUE,TRUE,FALSE
2004,Ohio,17,DEM,2002,TRUE,TRUE,FALSE
2004,Ohio,18,REP,1994,TRUE,TRUE,FALSE
2004,Oklahoma,1,REP,2002,TRUE,TRUE,FALSE
2004,Oklahoma,2,None,2000,TRUE,TRUE,FALSE
2004,Oklahoma,3,REP,1994,FALSE,TRUE,FALSE
2004,Oklahoma,4,REP,2002,FALSE,TRUE,FALSE
2004,Oklahoma,5,REP,1992,TRUE,TRUE,FALSE
2004,Oregon,1,DEM,1998,TRUE,TRUE,FALSE
2004,Oregon,2,REP,1998,TRUE,TRUE,FALSE
2004,Oregon,3,DEM,1996,TRUE,TRUE,FALSE
2004,Oregon,4,DEM,1986,TRUE,TRUE,FALSE
2004,Oregon,5,DEM,1996,TRUE,TRUE,FALSE
2004,Pennsylvania,1,DEM,1998,TRUE,TRUE,FALSE
2004,Pennsylvania,2,DEM,1994,TRUE,TRUE,FALSE
2004,Pennsylvania,3,REP,1994,TRUE,TRUE,FALSE
2004,Pennsylvania,4,REP,2000,TRUE,TRUE,FALSE
2004,Pennsylvania,5,REP,1996,FALSE,TRUE,FALSE
2004,Pennsylvania,6,REP,2002,TRUE,TRUE,FALSE
2004,Pennsylvania,7,REP,1986,TRUE,TRUE,FALSE
2004,Pennsylvania,8,None,1992,TRUE,TRUE,FALSE
2004,Pennsylvania,9,REP,2001,TRUE,TRUE,FALSE
2004,Pennsylvania,10,REP,1998,FALSE,TRUE,FALSE
2004,Pennsylvania,11,DEM,1984,TRUE,FALSE,FALSE
2004,Pennsylvania,12,DEM,1974,TRUE,FALSE,FALSE
2004,Pennsylvania,13,None,1998,TRUE,TRUE,FALSE
2004,Pennsylvania,14,DEM,1994,TRUE,FALSE,FALSE
2004,Pennsylvania,15,None,1998,TRUE,TRUE,FALSE
2004,Pennsylvania,16,REP,1996,TRUE,TRUE,FALSE
2004,Pennsylvania,17,DEM,1992,TRUE,TRUE,FALSE
2004,Pennsylvania,18,REP,2002,TRUE,TRUE,FALSE
2004,Pennsylvania,19,REP,2000,FALSE,TRUE,FALSE
2004,Rhode Island,1,DEM,1994,TRUE,TRUE,FALSE
2004,Rhode Island,2,DEM,2000,TRUE,TRUE,FALSE
2004,South Carolina,1,REP,2000,FALSE,TRUE,FALSE
2004,South Carolina,2,REP,2001,TRUE,TRUE,FALSE
2004,South Carolina,3,REP,2002,FALSE,TRUE,FALSE
2004,South Carolina,4,None,1998,TRUE,TRUE,FALSE
2004,South Carolina,5,DEM,1982,TRUE,TRUE,FALSE
2004,South Carolina,6,DEM,1992,TRUE,TRUE,FALSE
2004,South Dakota,1,DEM,2004,TRUE,TRUE,FALSE
2004,Tennessee,1,REP,1996,TRUE,TRUE,FALSE
2004,Tennessee,2,REP,1998,TRUE,TRUE,FALSE
2004,Tennessee,3,REP,1994,TRUE,TRUE,FALSE
2004,Tennessee,4,DEM,2002,TRUE,TRUE,FALSE
2004,Tennessee,5,DEM,2002,TRUE,TRUE,FALSE
2004,Tennessee,6,DEM,1984,TRUE,TRUE,FALSE
2004,Tennessee,7,REP,2002,FALSE,TRUE,FALSE
2004,Tennessee,8,DEM,1988,TRUE,TRUE,FALSE
2004,Tennessee,9,DEM,1996,TRUE,TRUE,FALSE
2004,Texas,1,DEM,1996,TRUE,TRUE,TRUE
2004,Texas,2,DEM,1996,TRUE,TRUE,TRUE
2004,Texas,3,REP,1991,FALSE,TRUE,TRUE
2004,Texas,4,REP,1980,TRUE,TRUE,TRUE
2004,Texas,5,REP,2002,TRUE,TRUE,TRUE
2004,Texas,6,REP,1984,TRUE,TRUE,TRUE
2004,Texas,7,REP,2000,TRUE,TRUE,TRUE
2004,Texas,8,REP,1996,TRUE,TRUE,TRUE
2004,Texas,9,DEM,2002,TRUE,TRUE,TRUE
2004,Texas,10,None,,FALSE,TRUE,TRUE
2004,Texas,11,None,,TRUE,TRUE,TRUE
2004,Texas,12,REP,1996,TRUE,TRUE,TRUE
2004,Texas,13,REP,1994,FALSE,TRUE,TRUE
2004,Texas,14,REP,1996,FALSE,TRUE,TRUE
2004,Texas,15,DEM,1996,TRUE,TRUE,TRUE
2004,Texas,16,DEM,1996,TRUE,TRUE,TRUE
2004,Texas,17,DEM,1990,TRUE,TRUE,TRUE
2004,Texas,18,DEM,1994,TRUE,FALSE,TRUE
2004,Texas,19,Both (redistricting),,TRUE,TRUE,TRUE
2004,Texas,20,DEM,1998,TRUE,TRUE,TRUE
2004,Texas,21,REP,1986,TRUE,TRUE,TRUE
2004,Texas,22,REP,1984,TRUE,TRUE,TRUE
2004,Texas,23,REP,1992,TRUE,TRUE,TRUE
2004,Texas,24,None,,TRUE,TRUE,TRUE
2004,Texas,25,DEM,1994,TRUE,TRUE,TRUE
2004,Texas,26,REP,2002,TRUE,TRUE,TRUE
2004,Texas,27,DEM,1982,TRUE,TRUE,TRUE
2004,Texas,28,None,1997,TRUE,TRUE,TRUE
2004,Texas,29,DEM,1992,TRUE,FALSE,TRUE
2004,Texas,30,DEM,1992,TRUE,FALSE,TRUE
2004,Texas,31,REP,2002,TRUE,TRUE,TRUE
2004,Texas,32,Both (redistricting),,TRUE,TRUE,TRUE
2004,Utah,1,REP,2002,TRUE,TRUE,FALSE
2004,Utah,2,DEM,2000,TRUE,TRUE,FALSE
2004,Utah,3,REP,1996,TRUE,TRUE,FALSE
2004,Vermont,1,IND,1990,TRUE,TRUE,FALSE
2004,Virginia,1,REP,2000,FALSE,TRUE,FALSE
2004,Virginia,2,None,2000,TRUE,TRUE,FALSE
2004,Virginia,3,DEM,1992,TRUE,TRUE,FALSE
2004,Virginia,4,REP,2001,TRUE,TRUE,FALSE
2004,Virginia,5,REP,1996,TRUE,TRUE,FALSE
2004,Virginia,6,REP,1992,FALSE,TRUE,FALSE
2004,Virginia,7,REP,2000,FALSE,TRUE,FALSE
2004,Virginia,8,DEM,1990,TRUE,TRUE,FALSE
2004,Virginia,9,DEM,1982,TRUE,TRUE,FALSE
2004,Virginia,10,REP,1980,TRUE,TRUE,FALSE
2004,Virginia,11,REP,1994,TRUE,TRUE,FALSE
2004,Washington,1,DEM,1998,TRUE,TRUE,FALSE
2004,Washington,2,DEM,2000,TRUE,TRUE,FALSE
2004,Washington,3,DEM,1998,TRUE,TRUE,FALSE
2004,Washington,4,REP,1994,TRUE,TRUE,FALSE
2004,Washington,5,None,1994,TRUE,TRUE,FALSE
2004,Washington,6,DEM,1976,TRUE,TRUE,FALSE
2004,Washington,7,DEM,1988,TRUE,TRUE,FALSE
2004,Washington,8,None,1992,TRUE,TRUE,FALSE
2004,Washington,9,DEM,1996,TRUE,TRUE,FALSE
2004,West Virginia,1,DEM,1982,TRUE,TRUE,FALSE
2004,West Virginia,2,REP,2000,TRUE,TRUE,FALSE
2004,West Virginia,3,DEM,1976,TRUE,TRUE,FALSE
2004,Wisconsin,1,REP,1998,TRUE,TRUE,FALSE
2004,Wisconsin,2,DEM,1998,TRUE,TRUE,FALSE
2004,Wisconsin,3,DEM,1996,TRUE,TRUE,FALSE
2004,Wisconsin,4,None,1984,TRUE,TRUE,FALSE
2004,Wisconsin,5,REP,1978,TRUE,TRUE,FALSE
2004,Wisconsin,6,REP,1979,TRUE,TRUE,FALSE
2004,Wisconsin,7,DEM,1969,FALSE,TRUE,FALSE
2004,Wisconsin,8,REP,1998,TRUE,TRUE,FALSE
2004,Wyoming,1,REP,1994,TRUE,TRUE,FALSE
2006,Alabama,1,REP,2002,TRUE,TRUE,FALSE
2006,Alabama,2,REP,1992,TRUE,TRUE,FALSE
2006,Alabama,3,REP,2002,TRUE,TRUE,FALSE
2006,Alabama,4,REP,1996,TRUE,TRUE,FALSE
2006,Alabama,5,DEM,1990,TRUE,FALSE,FALSE
2006,Alabama,6,REP,1992,FALSE,TRUE,FALSE
2006,Alabama,7,DEM,2002,TRUE,FALSE,FALSE
2006,Alaska,1,REP,1973,TRUE,TRUE,FALSE
2006,Arizona,1,REP,2002,TRUE,TRUE,FALSE
2006,Arizona,2,REP,2002,TRUE,TRUE,FALSE
2006,Arizona,3,REP,1994,TRUE,TRUE,FALSE
2006,Arizona,4,DEM,1990,TRUE,TRUE,FALSE
2006,Arizona,5,REP,1994,TRUE,TRUE,FALSE
2006,Arizona,6,REP,2000,FALSE,TRUE,FALSE
2006,Arizona,7,DEM,2002,TRUE,TRUE,FALSE
2006,Arizona,8,None,1984,TRUE,TRUE,FALSE
2006,Arkansas,1,DEM,1996,TRUE,TRUE,FALSE
2006,Arkansas,2,DEM,1996,TRUE,TRUE,FALSE
2006,Arkansas,3,REP,2000,TRUE,TRUE,FALSE
2006,Arkansas,4,DEM,2000,TRUE,TRUE,FALSE
2006,California,1,DEM,1998,TRUE,TRUE,FALSE
2006,California,2,REP,1988,TRUE,TRUE,FALSE
2006,California,3,REP,1998,TRUE,TRUE,FALSE
2006,California,4,REP,1990,TRUE,TRUE,FALSE
2006,California,5,DEM,2005,TRUE,TRUE,FALSE
2006,California,6,DEM,1992,TRUE,TRUE,FALSE
2006,California,7,DEM,1974,TRUE,FALSE,FALSE
2006,California,8,DEM,1987,TRUE,TRUE,FALSE
2006,California,9,DEM,1998,TRUE,TRUE,FALSE
2006,California,10,DEM,1996,TRUE,TRUE,FALSE
2006,California,11,REP,1992,TRUE,TRUE,FALSE
2006,California,12,DEM,1980,TRUE,TRUE,FALSE
2006,California,13,DEM,1972,TRUE,TRUE,FALSE
2006,California,14,DEM,1992,TRUE,TRUE,FALSE
2006,California,15,DEM,2000,TRUE,TRUE,FALSE
2006,California,16,DEM,1994,TRUE,TRUE,FALSE
2006,California,17,DEM,1992,TRUE,TRUE,FALSE
2006,California,18,DEM,2002,TRUE,TRUE,FALSE
2006,California,19,REP,1996,TRUE,TRUE,FALSE
2006,California,20,DEM,2004,TRUE,FALSE,FALSE
2006,California,21,REP,2000,TRUE,TRUE,FALSE
2006,California,22,None,1978,TRUE,TRUE,FALSE
2006,California,23,DEM,1998,TRUE,TRUE,FALSE
2006,California,24,REP,1986,TRUE,TRUE,FALSE
2006,California,25,REP,1992,TRUE,TRUE,FALSE
2006,California,26,REP,1980,TRUE,TRUE,FALSE
2006,California,27,DEM,1996,TRUE,TRUE,FALSE
2006,California,28,DEM,1982,TRUE,TRUE,FALSE
2006,California,29,DEM,2000,TRUE,TRUE,FALSE
2006,California,30,DEM,1974,TRUE,TRUE,FALSE
2006,California,31,DEM,1992,TRUE,FALSE,FALSE
2006,California,32,DEM,2000,TRUE,FALSE,FALSE
2006,California,33,DEM,2001,TRUE,FALSE,FALSE
2006,California,34,DEM,1992,TRUE,TRUE,FALSE
2006,California,35,DEM,1990,TRUE,FALSE,FALSE
2006,California,36,DEM,1986,TRUE,TRUE,FALSE
2006,California,37,DEM,1996,TRUE,FALSE,FALSE
2006,California,38,DEM,1998,TRUE,TRUE,FALSE
2006,California,39,DEM,2002,TRUE,TRUE,FALSE
2006,California,40,REP,1992,TRUE,TRUE,FALSE
2006,California,41,REP,1978,TRUE,TRUE,FALSE
2006,California,42,REP,1998,FALSE,TRUE,FALSE
2006,California,43,DEM,1999,TRUE,TRUE,FALSE
2006,California,44,REP,1992,TRUE,TRUE,FALSE
2006,California,45,REP,1998,TRUE,TRUE,FALSE
2006,California,46,REP,1988,TRUE,TRUE,FALSE
2006,California,47,DEM,1996,TRUE,TRUE,FALSE
2006,California,48,REP,2005,TRUE,TRUE,FALSE
2006,California,49,REP,2000,TRUE,TRUE,FALSE
2006,California,50,REP,2006,TRUE,TRUE,FALSE
2006,California,51,DEM,1992,TRUE,TRUE,FALSE
2006,California,52,REP,1980,TRUE,TRUE,FALSE
2006,California,53,DEM,2000,TRUE,TRUE,FALSE
2006,Colorado,1,DEM,1996,TRUE,FALSE,FALSE
2006,Colorado,2,DEM,1998,TRUE,TRUE,FALSE
2006,Colorado,3,DEM,2004,TRUE,TRUE,FALSE
2006,Colorado,4,REP,2002,TRUE,TRUE,FALSE
2006,Colorado,5,None,1986,TRUE,TRUE,FALSE
2006,Colorado,6,REP,1998,TRUE,TRUE,FALSE
2006,Colorado,7,None,2002,TRUE,TRUE,FALSE
2006,Connecticut,1,DEM,1998,TRUE,TRUE,FALSE
2006,Connecticut,2,REP,2000,TRUE,TRUE,FALSE
2006,Connecticut,3,DEM,1990,TRUE,TRUE,FALSE
2006,Connecticut,4,REP,1987,TRUE,TRUE,FALSE
2006,Connecticut,5,REP,1982,TRUE,TRUE,FALSE
2006,Delaware,1,REP,1992,TRUE,TRUE,FALSE
2006,Florida,1,REP,2001,TRUE,TRUE,FALSE
2006,Florida,2,DEM,1996,TRUE,FALSE,FALSE
2006,Florida,3,DEM,1992,TRUE,FALSE,FALSE
2006,Florida,4,REP,2000,TRUE,TRUE,FALSE
2006,Florida,5,REP,2002,TRUE,TRUE,FALSE
2006,Florida,6,REP,1988,TRUE,TRUE,FALSE
2006,Florida,7,REP,1992,TRUE,TRUE,FALSE
2006,Florida,8,REP,2000,TRUE,TRUE,FALSE
2006,Florida,9,None,1982,TRUE,TRUE,FALSE
2006,Florida,10,REP,1970,TRUE,TRUE,FALSE
2006,Florida,11,None,1996,TRUE,TRUE,FALSE
2006,Florida,12,REP,2000,FALSE,TRUE,FALSE
2006,Florida,13,None,2002,TRUE,TRUE,FALSE
2006,Florida,14,REP,2004,TRUE,TRUE,FALSE
2006,Florida,15,REP,1994,TRUE,TRUE,FALSE
2006,Florida,16,REP,1994,TRUE,TRUE,FALSE
2006,Florida,17,DEM,2002,TRUE,FALSE,FALSE
2006,Florida,18,REP,1989,TRUE,TRUE,FALSE
2006,Florida,19,DEM,1996,TRUE,FALSE,FALSE
2006,Florida,20,DEM,2004,TRUE,FALSE,FALSE
2006,Florida,21,REP,1992,TRUE,TRUE,FALSE
2006,Florida,22,REP,1980,TRUE,TRUE,FALSE
2006,Florida,23,DEM,1992,TRUE,TRUE,FALSE
2006,Florida,24,REP,2002,TRUE,TRUE,FALSE
2006,Florida,25,REP,2002,TRUE,TRUE,FALSE
2006,Georgia,1,REP,1992,TRUE,TRUE,FALSE
2006,Georgia,2,DEM,1992,TRUE,TRUE,FALSE
2006,Georgia,3,REP,2004,TRUE,TRUE,FALSE
2006,Georgia,4,None,2002,TRUE,TRUE,FALSE
2006,Georgia,5,DEM,1986,TRUE,FALSE,FALSE
2006,Georgia,6,REP,2004,TRUE,TRUE,FALSE
2006,Georgia,7,REP,1992,TRUE,TRUE,FALSE
2006,Georgia,8,DEM,2002,TRUE,TRUE,FALSE
2006,Georgia,9,REP,1992,TRUE,TRUE,FALSE
2006,Georgia,10,REP,1994,TRUE,TRUE,FALSE
2006,Georgia,11,REP,2002,TRUE,TRUE,FALSE
2006,Georgia,12,DEM,2004,TRUE,TRUE,FALSE
2006,Georgia,13,DEM,2002,TRUE,TRUE,FALSE
2006,Hawaii,1,DEM,1990,TRUE,TRUE,FALSE
2006,Hawaii,2,None,2002,TRUE,TRUE,FALSE
2006,Idaho,1,None,2000,TRUE,TRUE,FALSE
2006,Idaho,2,REP,1998,TRUE,TRUE,FALSE
2006,Illinois,1,DEM,1992,TRUE,TRUE,FALSE
2006,Illinois,2,DEM,1995,TRUE,TRUE,FALSE
2006,Illinois,3,DEM,2004,TRUE,TRUE,FALSE
2006,Illinois,4,DEM,1992,TRUE,TRUE,FALSE
2006,Illinois,5,DEM,2002,TRUE,TRUE,FALSE
2006,Illinois,6,None,1974,TRUE,TRUE,FALSE
2006,Illinois,7,DEM,1996,TRUE,TRUE,FALSE
2006,Illinois,8,DEM,2004,TRUE,TRUE,FALSE
2006,Illinois,9,DEM,1998,TRUE,TRUE,FALSE
2006,Illinois,10,REP,2000,TRUE,TRUE,FALSE
2006,Illinois,11,REP,1994,TRUE,TRUE,FALSE
2006,Illinois,12,DEM,1988,TRUE,FALSE,FALSE
2006,Illinois,13,REP,1998,TRUE,TRUE,FALSE
2006,Illinois,14,REP,1986,TRUE,TRUE,FALSE
2006,Illinois,15,REP,2000,TRUE,TRUE,FALSE
2006,Illinois,16,REP,1992,TRUE,TRUE,FALSE
2006,Illinois,17,None,1982,TRUE,TRUE,FALSE
2006,Illinois,18,REP,1994,TRUE,TRUE,FALSE
2006,Illinois,19,REP,1996,TRUE,TRUE,FALSE
2006,Indiana,1,DEM,1984,TRUE,TRUE,FALSE
2006,Indiana,2,REP,2002,TRUE,TRUE,FALSE
2006,Indiana,3,REP,1994,TRUE,TRUE,FALSE
2006,Indiana,4,REP,1992,TRUE,TRUE,FALSE
2006,Indiana,5,REP,1982,TRUE,TRUE,FALSE
2006,Indiana,6,REP,2000,TRUE,TRUE,FALSE
2006,Indiana,7,DEM,1996,TRUE,TRUE,FALSE
2006,Indiana,8,REP,1994,TRUE,TRUE,FALSE
2006,Indiana,9,REP,2004,TRUE,TRUE,FALSE
2006,Iowa,1,None,1990,TRUE,TRUE,FALSE
2006,Iowa,2,REP,1976,TRUE,TRUE,FALSE
2006,Iowa,3,DEM,1996,TRUE,TRUE,FALSE
2006,Iowa,4,REP,1994,TRUE,TRUE,FALSE
2006,Iowa,5,REP,2002,TRUE,TRUE,FALSE
2006,Kansas,1,REP,1996,TRUE,TRUE,FALSE
2006,Kansas,2,REP,1996,TRUE,TRUE,FALSE
2006,Kansas,3,DEM,1998,TRUE,TRUE,FALSE
2006,Kansas,4,REP,1994,TRUE,TRUE,FALSE
2006,Kentucky,1,REP,1994,TRUE,TRUE,FALSE
2006,Kentucky,2,REP,1994,TRUE,TRUE,FALSE
2006,Kentucky,3,REP,1996,TRUE,TRUE,FALSE
2006,Kentucky,4,REP,2004,TRUE,TRUE,FALSE
2006,Kentucky,5,REP,1980,TRUE,TRUE,FALSE
2006,Kentucky,6,DEM,2004,TRUE,FALSE,FALSE
2006,Louisiana,1,REP,2004,TRUE,TRUE,FALSE
2006,Louisiana,2,DEM,1990,TRUE,TRUE,FALSE
2006,Louisiana,3,DEM,2004,TRUE,TRUE,FALSE
2006,Louisiana,4,REP,1988,TRUE,TRUE,FALSE
2006,Louisiana,5,REP,2002,TRUE,TRUE,FALSE
2006,Louisiana,6,REP,1986,FALSE,TRUE,FALSE
2006,Louisiana,7,REP,2004,TRUE,TRUE,FALSE
2006,Maine,1,DEM,1996,TRUE,TRUE,FALSE
2006,Maine,2,DEM,2002,TRUE,TRUE,FALSE
2006,Maryland,1,REP,1990,TRUE,TRUE,FALSE
2006,Maryland,2,DEM,2002,TRUE,TRUE,FALSE
2006,Maryland,3,None,1986,TRUE,TRUE,FALSE
2006,Maryland,4,DEM,1992,TRUE,TRUE,FALSE
2006,Maryland,5,DEM,1981,TRUE,FALSE,FALSE
2006,Maryland,6,REP,1992,TRUE,TRUE,FALSE
2006,Maryland,7,DEM,1996,TRUE,FALSE,FALSE
2006,Maryland,8,DEM,2002,TRUE,TRUE,FALSE
2006,Massachusetts,1,DEM,1991,TRUE,FALSE,FALSE
2006,Massachusetts,2,DEM,1988,TRUE,FALSE,FALSE
2006,Massachusetts,3,DEM,1996,TRUE,FALSE,FALSE
2006,Massachusetts,4,DEM,1980,TRUE,FALSE,FALSE
2006,Massachusetts,5,DEM,1992,TRUE,FALSE,FALSE
2006,Massachusetts,6,DEM,1996,TRUE,TRUE,FALSE
2006,Massachusetts,7,DEM,1976,TRUE,FALSE,FALSE
2006,Massachusetts,8,DEM,1998,TRUE,FALSE,FALSE
2006,Massachusetts,9,DEM,2001,TRUE,TRUE,FALSE
2006,Massachusetts,10,DEM,1996,TRUE,TRUE,FALSE
2006,Michigan,1,DEM,1992,TRUE,TRUE,FALSE
2006,Michigan,2,REP,1992,TRUE,TRUE,FALSE
2006,Michigan,3,REP,1993,TRUE,TRUE,FALSE
2006,Michigan,4,REP,1990,TRUE,TRUE,FALSE
2006,Michigan,5,DEM,1976,TRUE,TRUE,FALSE
2006,Michigan,6,REP,1986,TRUE,TRUE,FALSE
2006,Michigan,7,None,2004,TRUE,TRUE,FALSE
2006,Michigan,8,REP,2000,TRUE,TRUE,FALSE
2006,Michigan,9,REP,1992,TRUE,TRUE,FALSE
2006,Michigan,10,REP,2002,TRUE,TRUE,FALSE
2006,Michigan,11,REP,2002,TRUE,TRUE,FALSE
2006,Michigan,12,DEM,1982,TRUE,TRUE,FALSE
2006,Michigan,13,DEM,1996,TRUE,FALSE,FALSE
2006,Michigan,14,DEM,1964,TRUE,TRUE,FALSE
2006,Michigan,15,DEM,1955,TRUE,FALSE,FALSE
2006,Minnesota,1,REP,1994,TRUE,TRUE,FALSE
2006,Minnesota,2,REP,2002,TRUE,TRUE,FALSE
2006,Minnesota,3,REP,1990,TRUE,TRUE,FALSE
2006,Minnesota,4,DEM,2000,TRUE,TRUE,FALSE
2006,Minnesota,5,None,1978,TRUE,TRUE,FALSE
2006,Minnesota,6,None,2000,TRUE,TRUE,FALSE
2006,Minnesota,7,DEM,1990,TRUE,TRUE,FALSE
2006,Minnesota,8,DEM,1974,TRUE,TRUE,FALSE
2006,Mississippi,1,REP,1994,TRUE,TRUE,FALSE
2006,Mississippi,2,DEM,1993,TRUE,TRUE,FALSE
2006,Mississippi,3,REP,1996,FALSE,TRUE,FALSE
2006,Mississippi,4,DEM,1989,TRUE,TRUE,FALSE
2006,Missouri,1,DEM,2000,TRUE,TRUE,FALSE
2006,Missouri,2,REP,2000,TRUE,TRUE,FALSE
2006,Missouri,3,DEM,2004,TRUE,TRUE,FALSE
